code,street,lat,lon,name
76051,Tampines Ave 5,1.353138093,103.9412639,Our Tampines Hub
76059,Tampines Ave 5,1.352961636,103.9416515,Opp Our Tampines Hub
76061,Tampines Ave 5,1.348201944,103.9418981,Blk 938
76069,Tampines Ave 5,1.348753421,103.9420863,Blk 147
76071,Tampines Ave 2,1.348026389,103.9451781,Blk 141
76079,Tampines Ave 2,1.347943889,103.945635,Blk 101
76081,Tampines Ave 2,1.349501944,103.9493231,Opp The Holy Trinity Ch
76089,Tampines Ave 2,1.349168056,103.9492339,The Holy Trinity Ch
76091,Tampines Ave 2,1.350716364,103.9527517,Blk 206
76099,Tampines Ave 2,1.350263595,103.9524917,Blk 285
76101,Tampines Ave 2,1.353033156,103.9548021,Tampines East CC
76109,Tampines Ave 2,1.3529664,103.9551185,Blk 302
76111,Tampines Ave 4,1.351574554,103.9402339,Blk 945
76119,Tampines Ave 4,1.351886646,103.9400903,Opp Blk 945
76121,Tampines Ave 4,1.350033337,103.9381752,Opp St. Hilda's Sec Sch
76129,Tampines Ave 4,1.349882149,103.9379158,St. Hilda's Sec Sch
76131,Tampines Ave 4,1.35184112,103.9425413,UOB Tampines Ctr
76139,Tampines Ave 4,1.351626918,103.9438501,Opp Century Sq
76141,Tampines Ave 4,1.353666891,103.9460906,Tampines Stn/Int
76149,Tampines Ave 4,1.353707285,103.9463671,Opp Tampines Stn/Int
76151,Tampines St 21,1.355263,103.946998,Blk 237
76159,Tampines St 21,1.355178317,103.9472015,Opp Blk 237
76161,Tampines St 21,1.352587459,103.9475834,Opp Blk 248
76169,Tampines St 21,1.352453056,103.9474517,Blk 248
76171,Tampines St 21,1.351779478,103.9504235,Blk 266
76179,Tampines St 21,1.351729389,103.9506957,Opp Blk 266
76181,Tampines St 23,1.3538411,103.9530803,Blk 216
76189,Tampines St 23,1.3537,103.9527961,Opp Blk 216
76191,Tampines Ave 7,1.356943886,103.9447745,BLK 401
76199,Tampines Ave 7,1.356600163,103.9453543,BLK 503
76201,Tampines Ave 7,1.356874994,103.9479674,Blk 423
76209,Tampines Ave 7,1.356603328,103.9476691,Blk 233
76211,Tampines Ave 7,1.356746672,103.9510026,Blk 449
76219,Tampines Ave 7,1.356441687,103.9511442,Blk 230E
76221,Tampines Ave 7,1.356389624,103.9539023,TAMPINES EAST STN EXIT A
76229,Tampines Ave 7,1.356140011,103.9535385,OPP TAMPINES EAST STN
76231,Tampines Ave 7,1.35666909,103.957362,Opp Blk 390
76239,Tampines Ave 7,1.356492729,103.9575483,Blk 390
76241,Tampines Ave 7,1.358458027,103.9591706,Blk 497D
76249,Tampines Ave 7,1.358366398,103.9594744,Blk 370
76251,Tampines St 45,1.359708269,103.9582372,Blk 487B
76259,Tampines St 45,1.359670158,103.9584245,Opp Blk 487B
76261,Tampines St 45,1.361640056,103.9574003,Blk 489B
76269,Tampines St 45,1.361878204,103.9573982,Opp Blk 489A
76271,Tampines St 45,1.361811672,103.9551834,Dunman Sec Sch
76279,Tampines St 45,1.361885607,103.9550458,Blk 491C
76281,Tampines Ave 4,1.347583738,103.9384863,Junyuan Pr Sch
76289,Tampines Ave 4,1.347387285,103.9381457,Blk 801
76291,Tampines St 22,1.348833044,103.9512076,Opp Blk 273
76301,Tampines St 22,1.349070012,103.9535439,Blk 283
76311,Tampines Ave 9,1.357915015,103.9553566,Blk 460
76319,Tampines Ave 9,1.357643,103.955554,Tampines East Stn Exit D
76329,Tampines St 11,1.346445017,103.9498962,Blk 125
76339,Tampines St 11,1.345471667,103.9469842,Opp Tampines Changkat Cc
76341,Tampines Ave 9,1.359763051,103.9553501,Blk 464
76349,Tampines Ave 9,1.360385137,103.9555657,Dunman Sec Sch
76351,Tampines Ave 9,1.362138224,103.9530913,Blk 484
76359,Tampines Ave 9,1.362091681,103.9521788,Blk 493B
76361,Tampines Ave 9,1.36002525,103.9503227,Blk 430
76369,Tampines Ave 9,1.360256427,103.9502227,Blk 496F
76371,Tampines St 42,1.358528395,103.9542753,Blk 459
76391,Tampines St 41,1.358443768,103.9475411,Blk 418
76399,Tampines St 41,1.358622568,103.9472334,Blk 417
76401,Tampines St 21,1.355013333,103.9508617,Blk 230B
76409,Tampines St 21,1.354846709,103.9507955,Blk 259
76411,Tampines St 32,1.353850014,103.9574275,Ngee Ann Sec Sch
76419,Tampines St 32,1.353662435,103.9564853,Blk 307A
76421,Tampines St 32,1.353841243,103.9598719,Opp Blk 331
76429,Tampines St 32,1.353692221,103.959589,Blk 331
76431,Tampines St 33,1.353726389,103.9612131,BLK 333
76439,Tampines St 33,1.352881667,103.9626053,Blk 351
76441,Tampines St 33,1.352195034,103.9610519,OPP BLK 345
76449,Tampines St 33,1.352075082,103.9611301,Blk 343
76451,Tampines St 33,1.35220341,103.9592861,BLK 324
76459,Tampines St 33,1.352080031,103.9587319,Blk 323
76461,Tampines St 34,1.356109722,103.9598183,Eden Condo
76469,Tampines St 34,1.356303394,103.9598505,East Spring Sec Sch
76471,Tampines St 42,1.358553021,103.951345,BLK 444
76511,Tampines Concourse,1.359138,103.939389,The Tampines Trilliant
76519,Tampines Concourse,1.359206245,103.9392187,BET BLKS 524B/523D
76521,Tampines Concourse,1.357468889,103.940775,OPP BLK 519A
76529,Tampines Concourse,1.35741,103.940604,BLK 519A
76541,Tampines Ave 9,1.360247,103.940633,Citylife@ Tampines
76549,Tampines Ave 9,1.360559,103.940515,Opp Citylife@ Tampines
76551,Tampines Ctrl 1,1.355401,103.943599,TAMPINES STN EXIT D
76559,Tampines Ctrl 1,1.355625,103.943569,AFT TAMPINES STN EXIT E
77009,Pasir Ris Dr 3,1.373564,103.950478,Pasir Ris Int
77011,Pasir Ris Dr 1,1.3737649,103.9426659,Opp Blk 515
77019,Pasir Ris Dr 1,1.3737108,103.9435108,Blk 515
77021,Pasir Ris Dr 1,1.372663,103.9455728,Opp Blk 571
77029,Pasir Ris Dr 1,1.373014,103.945543,Blk 571
77031,Pasir Ris Ctrl,1.372262,103.948468,Opp Pasir Ris Stn Exit B
77039,Pasir Ris Ctrl,1.37241,103.948657,Pasir Ris Stn Exit B
77041,Pasir Ris Dr 1,1.369448546,103.9513045,Blk 541
77049,Pasir Ris Dr 1,1.36963557,103.9515831,Pasir Ris Town Pk
77051,Pasir Ris Dr 1,1.369085045,103.9550853,Blk 115
77059,Pasir Ris Dr 1,1.36936139,103.9550634,Blk 425
77061,Elias Rd,1.373772168,103.9404132,Ris Grandeur
77069,Elias Rd,1.374149728,103.9408118,Opp Ris Grandeur
77071,Elias Rd,1.378109454,103.941279,Blk 633
77079,Elias Rd,1.377286648,103.9414526,Elias Mall
77081,Elias Rd,1.380269984,103.9426525,Aft Pasir Ris Dr 3
77089,Elias Rd,1.380056688,103.9426865,Bef Pasir Ris Dr 3
77091,Elias Rd,1.380426378,103.9454714,AFT PASIR RIS AVE
77099,Elias Rd,1.380421389,103.9463792,Bef Pasir Ris Ave
77101,Elias Rd,1.380642,103.948183,Bef Pasir Ris Rd
77109,Elias Rd,1.380526387,103.9482622,Aft Pasir Ris Rd
77111,Pasir Ris Rd,1.382198359,103.9463809,Bef Pasir Ris Way
77119,Pasir Ris Rd,1.382227759,103.9465791,Aft Pasir Ris Way
77129,Pasir Ris Rd,1.383963048,103.9437463,Pasir Ris Pk
77131,Pasir Ris St 52,1.375583564,103.9465213,Blk 502
77139,Pasir Ris St 52,1.375180893,103.946498,Blk 582
77141,Pasir Ris St 52,1.37380309,103.9452982,Blk 519
77161,Pasir Ris Dr 10,1.377524923,103.9365757,Blk 741
77169,Pasir Ris Dr 10,1.376943247,103.936332,Opp Blk 742
77171,Pasir Ris Ctrl,1.372761337,103.9506476,Aft Pasir Ris Stn Exit A
77179,Pasir Ris Ctrl,1.372543325,103.9508126,Opp Pasir Ris Stn Exit A
77181,Elias Rd,1.375911473,103.9410993,Blk 638
77189,Elias Rd,1.375556401,103.9412491,Blk 613
77191,Pasir Ris Dr 3,1.376548076,103.9460282,Blk 500A
77199,Pasir Ris Dr 3,1.376671,103.94637,Opp Blk 500A
77201,Pasir Ris Dr 3,1.378640012,103.9427635,Pasir Ris Elias CC
77209,Pasir Ris Dr 3,1.379029158,103.9427159,Opp Pasir Ris Elias CC
77211,Pasir Ris Dr 3,1.379991696,103.9409454,Blk 626
77219,Pasir Ris Dr 3,1.380576627,103.9406477,Opp Blk 626
77221,Pasir Ris Dr 10,1.379545023,103.9383004,Blk 651
77231,Pasir Ris Dr 1,1.376705031,103.9384403,Tampines Meridian Jc
77239,Pasir Ris Dr 1,1.377418308,103.937932,Blk 643
77241,Pasir Ris Dr 1,1.375313315,103.9402726,Opp Blk 640
77249,Pasir Ris Dr 1,1.375994395,103.9398611,Blk 640
77251,Pasir Ris Dr 3,1.382238342,103.9386443,Blk 713
77259,Pasir Ris Dr 3,1.38271636,103.9385586,Opp Blk 713
77261,Pasir Ris Dr 12,1.382858117,103.9361588,Blk 717
77269,Pasir Ris Dr 12,1.382893374,103.935787,Opp Blk 717
77271,Pasir Ris Dr 12,1.380589984,103.9349614,Aft Pasir Ris St 72
77279,Pasir Ris Dr 12,1.38079641,103.9346622,Aft Pasir Ris Ind Dr 1
77281,Pasir Ris Dr 1,1.378371667,103.9361873,Blk 740
77289,Pasir Ris Dr 1,1.3788976,103.9359653,Blk 738
77291,Pasir Ris St 71,1.377462791,103.9347603,Blk 753
77301,Pasir Ris St 71,1.374197657,103.9386448,Blk 778
77309,Pasir Ris St 71,1.374376397,103.9387448,Opp Blk 778
77311,Pasir Ris St 71,1.375819531,103.9368653,Bet Blks 771/772
77319,Pasir Ris St 71,1.375546667,103.9375417,Opp Blks 771/772
77321,Pasir Ris Ctrl,1.373134772,103.9480265,Aft Pasir Ris St 53
77329,Pasir Ris Ctrl,1.372831177,103.9476587,Bef Pasir Ris St 53
77331,Pasir Ris Dr 12,1.378297398,103.9333876,Blk 747A
77339,Pasir Ris Dr 12,1.378030178,103.9327865,Opp Blk 756
77341,Pasir Ris St 51,1.369738889,103.9484981,Opp Blk 569
77349,Pasir Ris St 51,1.370007837,103.9487424,Blk 569
77351,Pasir Ris St 51,1.367896097,103.9500885,Blk 562
77359,Pasir Ris St 51,1.368088035,103.9500186,Blk 564
77361,Pasir Ris St 51,1.368006651,103.9517366,Blk 555
77369,Pasir Ris St 51,1.368366661,103.951664,Opp Blk 555
77379,Pasir Ris Dr 8,1.374679,103.948026,Blk 586
77381,Pasir Ris Dr 8,1.370821,103.94712,Blk 524B
77389,Pasir Ris Dr 8,1.369597,103.946715,Opp Blk 525B
77401,Pasir Ris Ind Dr 1,1.381097,103.932503,UMC
77409,Pasir Ris Ind Dr 1,1.381426,103.932338,Opposite UMC
78031,Pasir Ris St 12,1.366365,103.958641,BLK 191
78039,Pasir Ris St 12,1.367181,103.959,BLK 104
78049,Pasir Ris Dr 1,1.374462782,103.9418058,Blk 612
78059,Pasir Ris Dr 1,1.366776068,103.9611374,Blk 210
78061,Pasir Ris Dr 1,1.368243612,103.9584812,Blk 104
78069,Pasir Ris Dr 1,1.368691685,103.9581584,Blk 442
78071,Pasir Ris Dr 6,1.370311632,103.9571801,Blk 446
78079,Pasir Ris Dr 6,1.369950484,103.9569141,Blk 429
78081,Pasir Ris Dr 6,1.373688035,103.956356,Blk 467
78089,Pasir Ris Dr 6,1.373611419,103.9560887,Blk 405
78091,Pasir Ris Cl,1.376816179,103.9562471,Opp Downtown East
78099,Jln Loyang Besar,1.377406601,103.957088,Aft Loyang Gdns
78101,Pasir Ris Dr 3,1.375053,103.954039,Opp Downtown East
78109,Pasir Ris Dr 3,1.375403,103.954556,Downtown East
78111,Pasir Ris Dr 3,1.375457812,103.9579863,Blk 479
78119,Pasir Ris Dr 3,1.37568,103.957966,Opp Blk 479
78121,Pasir Ris Dr 3,1.374859688,103.9620005,Bet Blks 232/233
78129,Pasir Ris Dr 3,1.375132,103.962121,Opp Blk 233
78131,Pasir Ris Dr 3,1.373084724,103.9637272,Pasir Ris Pr Sch
78139,Pasir Ris Dr 3,1.373218045,103.9639886,Opp Pasir Ris Pr Sch
78141,Pasir Ris Dr 3,1.370066,103.963665,Blk 249
78149,Pasir Ris Dr 3,1.369701053,103.9641189,NTUC Health Pasir Ris
78151,Pasir Ris Dr 4,1.372394963,103.9607802,Blk 230
78159,Pasir Ris Dr 4,1.372464739,103.9605378,Opp Blk 230
78161,Pasir Ris Dr 4,1.369004997,103.9605218,Blk 216
78169,Pasir Ris Dr 4,1.36906973,103.960248,Opp Blk 216
78171,Pasir Ris St 11,1.367800025,103.9567381,Blk 108
78179,Pasir Ris St 11,1.36767,103.95648,Opp Blk 108
78181,Pasir Ris St 11,1.36476142,103.959058,Bef Blk 187
78189,Pasir Ris St 11,1.3646,103.95896,Opp Blk 187
78191,Pasir Ris St 11,1.36488943,103.9617691,Aft Blk 182
78199,Pasir Ris St 11,1.36477,103.96189,Opp White Sands Pri Sch
78201,Pasir Ris St 21,1.371346892,103.9620566,Opp Blk 242
78209,Pasir Ris St 21,1.371365031,103.9622142,Blk 242
78211,Pasir Ris St 21,1.367902559,103.9624368,Blk 204
78219,Pasir Ris St 21,1.367256945,103.9632782,Opp Blk 204
78221,Pasir Ris Dr 4,1.374175177,103.9612256,Blk 231A CP
78229,Pasir Ris Dr 4,1.374111399,103.9609385,Blk 485
78231,Pasir Ris St 41,1.373443032,103.9598604,Opp Blk 482
78241,Pasir Ris St 41,1.372110009,103.9576532,Bet Blks 453/454
78251,Jln Loyang Besar,1.378240905,103.9595522,Lighthouse
78259,Jln Loyang Besar,1.378021153,103.9593658,Opp Lighthouse
78261,Jln Loyang Besar,1.378658311,103.9606174,Opp Ripple Bay
78269,Jln Loyang Besar,1.378618754,103.9609618,Ripple Bay
78271,Jln Loyang Besar,1.379222548,103.9638335,Casa Pasir Ris
78279,Jln Loyang Besar,1.379235677,103.9642668,Opp Loyang Townhse
80009,Lor 1 Geylang,1.311164222,103.8721634,Lor 1 Geylang Ter
80011,Kallang Rd,1.309727208,103.8673783,AFT PADANG JERINGAU
80029,Kallang Rd,1.30941874,103.867535,Bef Kg Bugis
80031,Sims Ave,1.311077057,103.8713149,Kallang Stn
80039,Geylang Rd,1.309923362,103.8714434,Opp Lor 1 Geylang Ter
80049,Geylang Rd,1.310777078,103.8736366,Aft Sims Way
80051,Sims Ave,1.312515,103.8732619,Aft Lor 1 Geylang
80069,Geylang Rd,1.312147033,103.8771502,Opp Mohd Salleh Mque
80071,Sims Ave,1.313800092,103.8765539,Yi Xiu Fty Bldg
80089,Geylang Rd,1.312658,103.880111,Bef Lor 18 Geylang
80091,Sims Ave,1.314897752,103.8809514,Bef Lor 23 Geylang
80101,Lor 1 Geylang,1.312519335,103.8715383,Kallang Stn/Opp Blk 2C
80109,Lor 1 Geylang,1.313244737,103.8714302,Opp Kallang Stn/Blk 2C
80111,Sims Way,1.309871381,103.875515,Bef Geylang Rd
80119,Sims Way,1.309920655,103.875998,Aft Geylang Rd
80141,Mountbatten Rd,1.307118355,103.8798937,Opp S.A. Deaf
80149,Mountbatten Rd,1.307496371,103.8798058,S.A. Deaf
80151,Nicoll Highway,1.296265,103.857666,Opp Suntec City
80159,Nicoll Highway,1.295962317,103.8579517,Suntec City
80161,Nicoll Highway,1.300327156,103.8624541,Opp Nicoll Highway Stn
80169,Nicoll Highway,1.300705476,103.8633601,Nicoll Highway Stn
80171,Stadium Walk,1.300840752,103.8771535,CP F
80179,Stadium Cres,1.300594053,103.8771287,Opp CP F
80181,Stadium Blvd,1.305084395,103.8796984,Kallang Squash Ctr
80189,Stadium Blvd,1.305037412,103.881077,Opp Kallang Squash Ctr
80191,Stadium Walk,1.301608872,103.8754059,Opp S'pore Indoor Stadium
80199,Stadium Cres,1.301558385,103.8751353,Stadium Stn
80211,Nicoll Highway,1.307128036,103.8754811,Opp Natl Stadium
80219,Nicoll Highway,1.306743814,103.8752641,Natl Stadium
80229,Sims Dr,1.317289721,103.8781055,Blk 45
80231,Sims Dr,1.318565032,103.8801086,Opp Blk 53
80239,Sims Dr,1.318463509,103.880511,Bef Blk 53
80249,Sims Pl,1.316936431,103.8798599,Blk 49 Mkt/FC
80251,Guillemard Rd,1.310094874,103.879925,Aft Lor 14 Geylang
80259,Guillemard Rd,1.309895,103.8798883,Aft Chen Li Presby Ch
80269,Lor 17 Geylang,1.31501453,103.878361,Bef Sims Ave
80271,Mountbatten Rd,1.305113985,103.8831203,Opp Mountbatten Stn
80279,Mountbatten Rd,1.305149034,103.88342,Mountbatten Stn Exit B
80289,Sims Pl,1.316075,103.8793281,Sims Pl Ter
80291,Geylang Bahru,1.319559688,103.8722933,Blk 82
80299,Geylang Bahru,1.319548352,103.8719722,Opp Blk 82
80301,Upp Boon Keng Rd,1.31643329,103.8734862,Bef Blk 19
80309,Upp Boon Keng Rd,1.317231347,103.8729891,Aft Geylang West CC
80311,Upp Boon Keng Rd,1.314433333,103.8726003,Blk 3B
80319,Upp Boon Keng Rd,1.31484297,103.8726223,Geylang West CC
81011,Sims Ave,1.315323187,103.8833517,Aft Aljunied Stn
81029,Geylang Rd,1.313616389,103.8849306,Aft Lor 28 Geylang
81031,Sims Ave,1.31580283,103.8860485,Blk 134
81049,Geylang Rd,1.314075556,103.8873525,Aft Lor 34 Geylang
81051,Sims Ave,1.316623431,103.8903344,Sims Ville
81069,Geylang Rd,1.314729,103.89069,Opp Lor 39 Geylang
81081,Aljunied Rd,1.316216659,103.8816816,Opp Aljunied Stn
81089,Aljunied Rd,1.316281943,103.8820224,Aljunied Stn
81091,Aljunied Rd,1.319353333,103.8817311,Sims Urban Oasis
81099,Aljunied Rd,1.319822767,103.8819467,Blk 102
81101,Paya Lebar Rd,1.321115224,103.8915222,CISCO Ctr
81109,Paya Lebar Rd,1.320913717,103.8911718,Opp CISCO Ctr
81111,Paya Lebar Rd,1.318602386,103.8921169,Paya Lebar Stn Exit B
81119,Paya Lebar Rd,1.318567246,103.891695,Paya Lebar Stn Exit C
81129,Paya Lebar Rd,1.316311474,103.8921727,Paya Lebar Stn Exit D
81131,Guillemard Rd,1.314315054,103.8922161,Opp Grandlink Sq
81139,Guillemard Rd,1.314353286,103.8919176,Grandlink Sq
81141,Guillemard Rd,1.312008056,103.8903575,Versailles Condo
81149,Guillemard Rd,1.312125692,103.8896603,The Sunny Spring Condo
81151,Guillemard Rd,1.311533056,103.8878458,Kong Hwa Sch
81159,Guillemard Rd,1.311678738,103.8874161,Opp Kong Hwa Sch
81161,Guillemard Rd,1.310546388,103.8831815,blk 56
81169,Guillemard Rd,1.310783719,103.8831317,Opp Blk 56
81171,Old Airport Rd,1.307517037,103.8850075,Blk 39
81179,Old Airport Rd,1.307260868,103.8849071,Blk 22
81181,Old Airport Rd,1.308455448,103.8884721,Dakota Stn Exit A/Blk 99
81189,Old Airport Rd,1.308213086,103.8885088,Dakota Stn Exit B/Blk 60
81191,Dunman Rd,1.309131667,103.8918,AFT OLD AIRPORT RD
81199,Dunman Rd,1.308629373,103.8906311,BEF OLD AIRPORT RD
81201,Geylang East Ctrl,1.318693022,103.8830068,Opp Geylang Meth Sec Sch
81209,Geylang East Ctrl,1.318436125,103.8842972,Geylang Meth Pr Sch
81211,Geylang East Ctrl,1.319046664,103.8866675,Geylang Polyclinic
81219,Geylang East Ctrl,1.318771413,103.886687,Opp Geylang Polyclinic
81221,Geylang East Ctrl,1.319763313,103.8901511,Opp Blk 1015
81229,Geylang East Ctrl,1.319461128,103.890188,Blk 1015
81231,Aljunied Rd,1.313893056,103.8818961,Opp Kh Plaza
82009,Eunos Rd 2,1.319337172,103.9018083,Eunos Int
82011,Sims Ave,1.31736958,103.8948,Aft Paya Lebar Quarter
82029,Geylang Rd,1.315698338,103.8955953,Blk 14 Mkt/FC
82032,Sims Ave,1.317764164,103.8971987,Blk 416
82033,Sims Ave,1.317984493,103.8982372,Blk 414
82049,Changi Rd,1.316341705,103.8989162,Joo Chiat Cplx
82051,Tg Katong Rd Sth,1.300799999,103.8974011,Aft Tg Katong Stn Exit 2
82059,Tg Katong Rd Sth,1.301379,103.897403,Bef Tg Katong Stn Exit 3
82061,Sims Ave,1.318761626,103.902269,Eunos Stn/ Int
82069,Changi Rd,1.317095375,103.9029515,Aft Lor 106 Changi
82071,Tg Katong Rd,1.307253344,103.8954113,Opp Tg Katong Girls' Sch
82079,Tg Katong Rd,1.308011146,103.8951961,Tg Katong Girls' Sch
82081,Tg Katong Rd,1.310372849,103.8941279,Aft Dunman Rd
82089,Tg Katong Rd,1.31086356,103.894304,Aft Ipoh Lane
82091,Tg Katong Rd,1.312646671,103.8941105,Aft Queen Of Peace Ch
82099,Tg Katong Rd,1.312994615,103.8942718,CDAC Bldg
82109,Geylang Rd,1.315189224,103.8933177,City Plaza
82111,Tg Katong Rd,1.316119309,103.8937998,Opp Tg Katong Cplx
82119,Tg Katong Rd,1.316192107,103.8940879,Tg Katong Cplx
82121,Dunman Rd,1.309651506,103.8965764,Questa @ Dunman
82129,Dunman Rd,1.3094346,103.8966101,Tg Katong Sec Sch
82131,Dunman Rd,1.309559796,103.9003489,Opp Maranatha Hall
82139,Dunman Rd,1.309389722,103.8993689,Maranatha Hall
82141,Tembeling Rd,1.310842107,103.9024837,Aft Koon Seng Rd
82149,Joo Chiat Rd,1.311013725,103.9013636,Bef Koon Seng Rd
82151,Tembeling Rd,1.313106162,103.9009112,Bef Joo Chiat Pl
82159,Joo Chiat Pl,1.313270266,103.9004957,Aft Tembeling Rd
82171,Joo Chiat Pl,1.313826149,103.9030699,Bef Mangis Rd
82179,Joo Chiat Pl,1.313832138,103.9045321,Aft Rambutan Rd
82181,Joo Chiat Pl,1.314228069,103.9058917,Flora East
82221,Jln Turi,1.317605117,103.8990071,Blk 3A
82229,Jln Ubi,1.317531618,103.9005296,Kg Ubi CC
82231,Guillemard Rd,1.314201013,103.8936761,Opp City Plaza
82241,Haig Rd,1.307747,103.8985,Opp Tg Katong Sec Sch
82249,Haig Rd,1.307375,103.898635,Tg Katong Sec Sch
83011,Sims Ave East,1.319714911,103.907254,Casa Sarina
83029,Changi Rd,1.317744298,103.9063525,Aft Kg Eunos
83031,Sims Ave East,1.320270269,103.9100003,Opp Hong San Si Tp
83049,Changi Rd,1.318489755,103.9100218,Bef Lor 110 Changi
83059,Changi Rd,1.318889006,103.9122267,Mjd Kassim
83062,Sims Ave East,1.320968592,103.9133278,Kembangan Stn
83063,Sims Ave East,1.321201378,103.9148525,The Buddhist Union
83079,Changi Rd,1.319768333,103.9150542,Bef Siglap Plain
83081,Sims Ave East,1.321386942,103.9173662,Opp Perpetual Succour Ch
83099,Changi Rd,1.320763784,103.9181043,Aft Perpetual Succour Ch
83101,Jln Eunos,1.320667091,103.9048984,Eunos Stn
83109,Jln Eunos,1.321356789,103.9053722,Opp Eunos Stn
83111,Jln Eunos,1.32346854,103.9052731,Blk 17
83119,Jln Eunos,1.323069747,103.9056076,Opp Blk 16
83121,Telok Kurau Rd,1.312608364,103.9106342,Bef Lor K Telok Kurau
83129,Telok Kurau Rd,1.313063651,103.9106109,Aft Ji Xiang Ct
83131,Telok Kurau Rd,1.316311389,103.9090772,Aft Lor H Telok Kurau
83139,Telok Kurau Rd,1.314511389,103.9099756,Aft Joo Chiat Pl
83141,Telok Kurau Rd,1.31763612,103.9084501,Aft Lor G Telok Kurau
83149,Telok Kurau Rd,1.31745755,103.9087549,Aft Changi Rd
83151,Joo Chiat Pl,1.314880024,103.909115,Parkway East Hosp
83159,Joo Chiat Pl,1.314803541,103.9094777,Opp Parkway East Hosp
83169,Joo Chiat Pl,1.314281214,103.9068703,Bef Still Rd
83171,Frankel Ave,1.314736389,103.9190053,Bef Roseburn Ave
83179,Frankel Ave,1.314604433,103.9192247,Aft Siglap Dr
83181,Frankel Ave,1.316623431,103.9175534,Aft Bethesda Frankel Ch
83189,Frankel Ave,1.316839722,103.9174928,Bef Bethesda Frankel Ch
83191,Frankel Ave,1.317299169,103.9159763,Bef Frankel Dr
83199,Frankel Ave,1.317336389,103.9162828,Aft Frankel Dr
83201,Frankel Ave,1.318607741,103.9144099,Bef Frankel Terr
83209,Frankel Ave,1.318703056,103.9145958,Aft Frankel Terr
83219,Siglap Dr,1.315873752,103.9191306,Bef Frankel Ave
83229,Siglap Dr,1.316612591,103.9208365,Bef Carlton Ave
83231,Siglap Rd,1.317268129,103.9221423,Bef Siglap Dr
83239,Siglap Rd,1.316959701,103.9224614,Opp Cheviot Hill
83249,Siglap Rd,1.317866505,103.9217459,Flamingo Valley
83251,Fidelio St,1.319238294,103.9219991,Bef Jln Khairuddin
83261,Fidelio St,1.319069067,103.924247,Opera Est Pr Sch
83269,Fidelio St,1.318950973,103.923465,Opp Opera Est Pr Sch
83271,Fidelio St,1.319289642,103.9258854,Aft Swan Lake Ave
83279,Fidelio St,1.318830834,103.9251053,Aft Carmen St
83281,Fidelio St,1.319651723,103.9270177,Bef Tosca St
83291,Still Rd,1.314733094,103.9058952,Aft Joo Chiat Pl
83299,Still Rd,1.315743897,103.9058633,Aft Lor G Telok Kurau
83301,Still Rd,1.308871667,103.9081789,Aft East Coast Rd
83309,Still Rd,1.310454828,103.9080685,Aft Still Lane
83311,Still Rd,1.312419703,103.9069299,Aft Lor Nangka
83319,Still Rd,1.312688336,103.9071401,Aft Lor J Telok Kurau
83321,Jln Kembangan,1.321687785,103.9136543,Kembangan Stn
83329,Jln Kembangan,1.321986427,103.9137983,Opp Kembangan Stn
83331,Lengkong Tiga,1.323495136,103.9127166,Kg Kembangan CC
83341,Lengkong Tiga,1.325399682,103.911098,Blk 102
83351,Lengkong Empat,1.327655833,103.9121311,Grosvenor View
83361,Lengkong Empat,1.328507814,103.9144957,Hua Yu Mansions
83371,Jln Selamat,1.326245667,103.9153795,Aft Jln Paras
83381,Taman Kembangan,1.324667807,103.9145221,Bef Jln Kembangan
84009,Bedok Nth Dr,1.324538743,103.9290382,Bedok Int
84011,New Upp Changi Rd,1.322577496,103.9223336,Chai Chee Ind Pk
84019,New Upp Changi Rd,1.322219727,103.9226202,Opp Chai Chee Ind Pk
84021,New Upp Changi Rd,1.323383204,103.9250872,Blk 32
84029,New Upp Changi Rd,1.32295306,103.925177,Opp Blk 32
84031,New Upp Changi Rd,1.324282923,103.9300363,Bedok Stn Exit B
84039,New Upp Changi Rd,1.323536453,103.928863,Bedok Stn Exit A
84041,New Upp Changi Rd,1.324690517,103.934688,Blk 221A
84049,New Upp Changi Rd,1.324327198,103.9347122,Blk 27
84051,New Upp Changi Rd,1.325200775,103.9389048,Bedok Sports Cplx
84059,New Upp Changi Rd,1.324935041,103.9395348,Blk 65
84061,New Upp Changi Rd,1.325847905,103.9422313,The Tanamera Condo
84069,New Upp Changi Rd,1.325487428,103.9421902,Blk 55
84071,Bedok Sth Rd,1.320671384,103.9426001,Blk 71
84079,Bedok Sth Rd,1.320993038,103.9432531,Opp Blk 71
84081,Bedok Sth Rd,1.320438081,103.9402204,Opp Blk 40
84089,Bedok Sth Rd,1.32068142,103.9400309,Blk 40
84101,Bedok Sth Ave 3,1.322982005,103.9442152,ECO Condo
84109,Bedok Sth Ave 3,1.323508364,103.944121,Bef Bedok View Sec Sch
84111,Bedok Sth Rd,1.319588026,103.935742,Opp Blk 17
84119,Bedok Sth Rd,1.31964,103.935232,Blk 18
84121,Bedok Sth Rd,1.318437,103.931033,Aft Bedok Sth Ave 1
84129,Bedok Sth Rd,1.318757905,103.9315867,Fujitec S'pore Ltd
84131,Bedok Sth Rd,1.321413332,103.9275731,Opp Panasonic
84139,Bedok Sth Rd,1.321745,103.92772,Panasonic
84141,Bedok Sth Rd,1.320217079,103.9381695,OPP LION HME FOR ELDERS
84149,Bedok Sth Rd,1.320479335,103.9383938,LION HME FOR ELDERS
